Year,Cnt,Hiredcnt,ElderCnt,DualincomeCnt,NormalCnt,GenderCode,Age,EduCode,Edu,ResidentialArea,HouseCnt,HouseCode,Spending,Meals,Meat,MeatProducts
2014,2,0,0,0,1,1,65,3,고등학교,114,1,YES,1874679,148476,14849,6132
2014,4,2,0,1,0,2,43,3,고등학교,46,2,NO,2317111,263601,25783,13847
2014,4,2,0,1,0,1,42,3,고등학교,46,2,NO,2255542,274273,24389,14172
2014,1,1,1,0,0,2,81,1,초등학교,54,1,YES,364180,0,9731,0
2014,3,1,0,0,1,1,31,4,"전문대(초급대,2·3년제 대학포함)",60,2,NO,5001768,356672,10455,2632
2014,2,1,0,0,0,2,36,5,대학교(4년제 대학포함),73,1,YES,1618192,117787,22082,3012
2014,1,1,0,0,1,2,57,3,고등학교,47,2,NO,798680,73571,4414,266
2014,5,1,0,0,1,1,32,3,고등학교,59,1,YES,2043214,369875,18819,29815
2014,4,1,0,0,1,1,55,5,대학교(4년제 대학포함),85,1,YES,4484108,447376,56754,24609
2014,4,1,0,0,1,1,42,3,고등학교,85,1,YES,5453275,579702,67350,34196
2014,2,1,0,0,0,2,46,3,고등학교,33,2,NO,1612217,248085,35613,2769
2014,2,2,0,0,1,2,63,2,중학교,83,1,YES,2479469,252113,38694,10810
2014,3,1,0,0,1,1,45,4,"전문대(초급대,2·3년제 대학포함)",51,1,YES,2021765,339913,2100,7920
2014,4,2,0,0,1,1,75,2,중학교,89,1,YES,1373758,297994,14230,19355
2014,4,0,0,0,1,1,50,3,고등학교,52,1,YES,1149380,222881,43628,36949
2014,1,1,0,0,1,2,51,2,중학교,49,2,NO,612548,20550,46768,2372
2014,2,1,0,0,1,1,57,2,중학교,102,1,YES,2694961,288151,128503,643
2014,3,2,0,0,1,1,57,3,고등학교,102,1,YES,4243831,458487,23345,771
2014,2,2,0,1,0,1,71,3,고등학교,75,1,YES,1864775,164175,99468,1697
2014,1,1,0,0,1,1,43,3,고등학교,66,1,YES,1372412,156123,2763,2696
2014,2,1,0,0,1,1,60,5,대학교(4년제 대학포함),66,1,YES,2354311,436263,58921,2231
2014,3,2,0,1,0,1,54,1,초등학교,72,1,YES,2878333,712286,142444,24846
2014,2,2,0,0,1,2,57,1,초등학교,65,1,YES,1157436,103292,42007,1170
2014,3,2,0,1,0,1,40,3,고등학교,123,1,YES,1554583,323300,32375,16634
2014,5,1,0,0,1,1,33,4,"전문대(초급대,2·3년제 대학포함)",104,1,YES,3041303,200879,40753,48129
2014,1,0,1,0,0,2,76,1,초등학교,23,2,NO,241792,6673,9541,0
2014,4,2,0,0,1,1,52,3,고등학교,60,1,YES,6712402,428902,14067,5696
2014,4,1,0,0,1,1,33,5,대학교(4년제 대학포함),59,1,YES,1255211,142849,5281,1000
2014,3,1,0,0,1,1,38,5,대학교(4년제 대학포함),79,1,YES,1562910,300487,12999,5459
2014,1,0,0,0,1,1,59,5,대학교(4년제 대학포함),148,1,YES,4710036,238312,35060,0
2014,1,1,0,0,1,2,48,3,고등학교,74,1,YES,2669318,485033,37967,7800
2014,2,1,0,0,1,2,60,1,초등학교,59,1,YES,1443874,97940,15579,4757
2014,3,1,0,0,1,1,43,5,대학교(4년제 대학포함),179,1,YES,2564193,188521,20723,2606
2014,4,2,0,1,0,1,40,3,고등학교,60,2,NO,3691154,623782,44913,3782
2014,4,4,0,1,0,1,57,4,"전문대(초급대,2·3년제 대학포함)",79,2,NO,4804075,558842,48437,19257
2014,2,1,0,0,0,2,46,3,고등학교,20,2,NO,1880988,128377,28692,3539
2014,2,1,0,0,1,1,59,2,중학교,70,1,YES,1456702,283614,77538,73936
2014,2,1,0,0,1,1,69,3,고등학교,83,1,YES,2008395,151734,62375,4234
2014,2,1,1,0,0,1,71,1,초등학교,59,1,YES,589307,3749,31775,850
2014,1,1,1,0,0,2,66,1,초등학교,59,1,YES,493597,32903,18678,3006
2014,1,1,0,0,1,1,45,3,고등학교,58,1,YES,874302,215090,18690,8364
2014,4,3,0,1,0,1,57,3,고등학교,84,1,YES,2804389,346837,85224,8843
2014,2,1,1,0,0,2,69,1,초등학교,76,1,YES,1568462,81557,104620,3617
2014,4,1,0,0,1,1,44,3,고등학교,89,1,YES,1810114,192570,17371,7949
2014,1,0,1,0,0,2,69,1,초등학교,83,1,YES,816273,62942,70738,234
2014,1,1,0,0,1,1,56,3,고등학교,16,2,NO,655532,173177,49933,0
2014,5,3,0,1,0,1,50,3,고등학교,56,2,NO,2392297,577231,47221,2760
2014,1,1,0,0,1,2,30,5,대학교(4년제 대학포함),55,2,NO,3258330,151322,75184,8136
2014,4,2,0,0,1,1,51,4,"전문대(초급대,2·3년제 대학포함)",77,2,NO,1832602,288469,76501,25014
2014,2,1,0,0,0,2,35,5,대학교(4년제 대학포함),64,1,YES,1784190,153968,27498,8035
2014,3,0,0,0,1,1,41,3,고등학교,64,1,YES,2037227,239470,27901,5345
2014,1,0,1,0,0,2,75,3,고등학교,40,2,NO,1161964,73939,100266,1424
2014,4,2,0,1,0,1,46,5,대학교(4년제 대학포함),84,1,YES,4886047,1002410,197001,10257
2014,2,1,0,0,1,1,35,4,"전문대(초급대,2·3년제 대학포함)",84,2,NO,1561694,305322,29365,14687
2014,4,1,0,0,1,1,40,4,"전문대(초급대,2·3년제 대학포함)",71,1,YES,1854766,141137,50445,13982
2014,1,0,0,0,1,2,51,1,초등학교,71,1,YES,1669185,144912,64840,23882
2014,3,3,0,1,0,1,59,3,고등학교,69,2,NO,2501314,212781,76139,151
2014,2,0,1,0,0,1,68,2,중학교,50,1,YES,693694,36518,12768,0
2014,3,2,0,1,0,1,50,3,고등학교,50,1,YES,1891500,87702,227841,29623
2014,4,2,0,1,0,1,47,6,대학원(석사),109,1,YES,4154320,389181,84664,38665
2014,5,1,0,0,1,1,40,5,대학교(4년제 대학포함),106,2,NO,2864638,246811,107226,25140
2014,2,0,0,0,1,1,70,2,중학교,81,1,YES,1578287,166106,84445,4744
2014,1,0,0,0,1,2,57,1,초등학교,85,1,YES,1013954,38870,26526,0
2014,1,1,0,0,1,1,43,3,고등학교,33,2,NO,644407,134110,0,314
2014,1,0,1,0,0,1,76,2,중학교,59,2,NO,1011305,48256,34521,2643
2014,3,1,0,0,1,1,38,2,중학교,79,1,YES,1330896,225250,17993,5650
2014,4,2,0,1,0,1,50,2,중학교,52,2,NO,2010384,81684,52582,5098
2014,2,2,1,1,0,1,77,1,초등학교,33,1,YES,329577,49895,12230,0
2014,2,2,1,1,0,1,69,1,초등학교,69,1,YES,1268162,17078,423585,1548
2014,1,0,1,0,0,2,81,0,무학,73,1,YES,504557,13270,2481,0
2014,3,1,0,0,1,1,33,3,고등학교,66,1,YES,1163188,126574,9605,2221
2014,4,1,0,0,1,1,38,4,"전문대(초급대,2·3년제 대학포함)",40,2,NO,1556416,345364,21156,7017
2014,1,1,0,0,1,2,64,1,초등학교,69,1,YES,578017,19970,12871,992
2014,4,4,0,1,0,1,65,1,초등학교,99,1,YES,1774235,206363,26041,5901
2014,1,0,0,0,1,1,61,3,고등학교,45,1,YES,717886,98764,6403,515
2014,3,2,0,1,0,1,29,4,"전문대(초급대,2·3년제 대학포함)",84,2,NO,2880062,337317,123300,30320
2014,2,0,1,0,0,1,79,5,대학교(4년제 대학포함),82,1,YES,1644785,68837,96145,332
2014,3,1,0,0,1,1,40,4,"전문대(초급대,2·3년제 대학포함)",82,2,NO,11706326,235000,27040,0
2014,1,1,0,0,1,1,47,3,고등학교,56,1,YES,1780598,100822,15030,1725
2014,4,1,0,0,1,1,30,3,고등학교,73,2,NO,3136663,498045,49942,2380
2014,4,2,0,1,0,1,35,6,대학원(석사),51,2,NO,1717161,112200,2900,3980
2014,3,2,0,1,0,2,66,5,대학교(4년제 대학포함),79,1,YES,1759172,548247,36290,6141
2014,3,1,0,0,1,1,41,4,"전문대(초급대,2·3년제 대학포함)",93,1,YES,2812460,237811,42905,25011
2014,3,1,0,0,1,1,45,5,대학교(4년제 대학포함),80,1,YES,3109553,403122,56357,5458
2014,4,2,0,1,0,1,52,4,"전문대(초급대,2·3년제 대학포함)",84,1,YES,4439828,1022184,105114,16443
2014,3,2,0,1,0,1,54,3,고등학교,85,1,YES,3087927,626309,45459,3248
2014,4,2,0,1,0,1,42,3,고등학교,84,1,YES,1664162,138305,47507,12596
2014,4,1,0,0,1,1,38,3,고등학교,84,1,YES,3944378,152647,49998,20324
2014,2,2,0,1,0,2,32,4,"전문대(초급대,2·3년제 대학포함)",59,1,YES,1262276,204394,16798,0
2014,4,2,0,1,0,1,41,4,"전문대(초급대,2·3년제 대학포함)",66,1,YES,4344372,621993,41364,22328
2014,2,0,0,0,1,1,60,5,대학교(4년제 대학포함),89,1,YES,1901941,177543,83334,7485
2014,1,0,0,0,1,2,59,2,중학교,75,1,YES,686247,10165,9322,4494
2014,2,1,0,0,1,1,59,3,고등학교,77,1,YES,3620153,180998,39297,3211
2014,4,2,0,1,0,1,40,3,고등학교,85,1,YES,2149788,432880,18322,0
2014,2,1,0,0,1,1,63,4,"전문대(초급대,2·3년제 대학포함)",85,1,YES,1966277,531771,134649,0
2014,3,2,0,0,1,1,62,3,고등학교,50,1,YES,6924169,949724,49811,11219
2014,2,1,0,0,1,1,60,3,고등학교,33,2,NO,1336395,147118,19358,410
2014,2,0,1,0,0,1,77,5,대학교(4년제 대학포함),82,1,YES,1674933,149018,197838,23709
2014,1,1,0,0,1,1,62,5,대학교(4년제 대학포함),33,2,NO,594881,101611,26290,942
2014,3,2,0,1,0,1,45,5,대학교(4년제 대학포함),60,2,NO,2745149,413755,48144,7929
2014,3,3,0,1,0,1,60,2,중학교,75,1,YES,2487981,671010,30602,2018
2014,1,1,1,0,0,2,70,1,초등학교,72,1,YES,511450,1856,23605,988
2014,1,0,1,0,0,2,81,1,초등학교,72,1,YES,160078,0,0,0
2014,1,0,1,0,0,1,75,1,초등학교,66,2,NO,1002939,18580,10642,0
2014,2,1,0,0,1,1,55,1,초등학교,99,1,YES,1170349,154984,12943,16679
2014,1,1,0,0,1,2,56,5,대학교(4년제 대학포함),43,2,NO,944444,163681,42733,0
2014,2,0,0,0,1,1,63,6,대학원(석사),71,1,YES,3597233,252154,38982,5571
2014,3,1,0,0,1,1,48,5,대학교(4년제 대학포함),49,1,YES,1435658,169727,21020,3067
2014,3,2,0,1,0,1,49,2,중학교,59,2,NO,1536832,329145,52340,11472
2014,4,2,0,0,1,1,56,3,고등학교,59,2,NO,1824071,271017,39958,16014
2014,1,1,0,0,1,2,59,2,중학교,56,2,NO,461819,89000,8560,0
2014,3,1,0,0,1,2,51,5,대학교(4년제 대학포함),84,1,YES,4230059,415763,64391,12334
2014,1,0,1,0,0,2,67,3,고등학교,15,2,NO,524911,21619,4908,0
2014,4,3,0,0,1,1,43,3,고등학교,59,2,NO,2381802,339905,35679,20086
2014,4,3,0,1,0,1,47,3,고등학교,93,1,YES,4610121,457826,22049,20720
2014,5,3,0,1,0,1,54,3,고등학교,75,1,YES,3794652,597174,43807,5105
2014,3,2,0,0,1,1,80,2,중학교,75,1,YES,1448540,294519,46691,1286
2014,3,1,0,0,1,1,31,3,고등학교,83,1,YES,2431880,360102,21033,17786
2014,3,1,0,0,1,1,50,3,고등학교,59,1,YES,3942070,408272,50281,19754
2014,2,1,1,0,0,2,78,1,초등학교,79,1,YES,376649,16769,992,0
2014,3,0,0,0,0,2,40,3,고등학교,73,1,YES,2856165,95902,58268,35043
2014,3,3,0,1,0,1,48,3,고등학교,100,1,YES,2218032,395930,42560,10050
2014,3,2,0,1,0,1,39,3,고등학교,50,1,YES,2068655,367316,45523,18319
2014,1,1,0,0,1,2,25,5,대학교(4년제 대학포함),60,1,YES,1131034,192447,2985,4282
2014,2,1,0,0,1,2,68,1,초등학교,49,2,NO,1638965,292311,63900,13161
2014,4,2,0,1,0,1,48,3,고등학교,49,1,YES,2970066,550441,48613,22561
2014,2,0,1,0,0,1,74,3,고등학교,56,1,YES,288026,26585,6821,74
2014,2,1,0,0,1,1,62,7,대학원(박사),90,1,YES,2395831,548550,42520,6332
2014,1,0,1,0,0,2,78,0,무학,76,1,YES,1152165,28879,3733,0
2014,4,1,0,0,0,2,40,3,고등학교,76,1,YES,3480614,200145,183957,31273
2014,2,2,0,1,0,1,37,5,대학교(4년제 대학포함),60,1,YES,5131441,192800,10000,17880
2014,2,2,0,1,0,1,64,5,대학교(4년제 대학포함),83,1,YES,3104287,670576,21838,9501
2014,3,1,0,0,1,1,39,3,고등학교,68,1,YES,2766935,330652,66083,20653
2014,3,2,0,1,0,1,36,5,대학교(4년제 대학포함),43,2,NO,2748859,445785,121088,5823
2014,4,1,0,0,1,1,47,4,"전문대(초급대,2·3년제 대학포함)",84,1,YES,2911016,416505,92721,19695
2014,4,0,0,0,1,1,45,3,고등학교,87,1,YES,2027576,21182,33732,21496
2014,4,2,0,1,0,1,37,3,고등학교,56,2,NO,3842478,248390,41714,20025
2014,4,1,0,0,1,1,56,3,고등학교,60,1,YES,2529667,513950,30215,5923
2014,3,1,0,0,1,2,50,3,고등학교,76,1,YES,4592771,271478,67570,4229
2014,3,2,0,1,0,1,57,2,중학교,73,1,YES,2737206,40899,89584,3027
2014,4,2,0,1,0,1,34,5,대학교(4년제 대학포함),45,1,YES,2724143,459035,57980,3910
2014,2,0,0,0,1,1,62,1,초등학교,60,1,YES,1946793,325383,70442,29686
2014,4,2,0,1,0,1,47,5,대학교(4년제 대학포함),89,1,YES,3333513,346863,55855,5918
2014,4,2,0,1,0,1,60,5,대학교(4년제 대학포함),138,1,YES,2128993,119705,20855,9748
2014,4,1,0,0,1,1,47,5,대학교(4년제 대학포함),112,1,YES,3715027,384534,100970,14880
2014,4,1,0,0,1,1,52,5,대학교(4년제 대학포함),109,1,YES,9662601,1628500,5080,22280
2014,4,2,0,1,0,1,51,2,중학교,33,1,YES,2129760,51386,3271,0
2014,1,0,1,0,0,1,83,1,초등학교,49,1,YES,617820,9500,61200,0
2014,4,3,0,1,0,1,41,3,고등학교,49,2,NO,2913379,431736,168566,12398
2014,4,2,0,1,0,1,42,5,대학교(4년제 대학포함),101,1,YES,3454830,667855,115562,33862
2014,4,3,0,1,0,1,36,4,"전문대(초급대,2·3년제 대학포함)",65,1,YES,2296440,402872,85241,27411
2014,1,1,0,0,1,1,41,3,고등학교,49,2,NO,750478,109473,14981,4294
2014,2,0,1,0,0,1,74,3,고등학교,79,1,YES,1668538,194842,42674,2039
2014,2,1,0,0,1,1,60,2,중학교,83,1,YES,1488939,32252,81833,0
2014,3,2,0,1,0,1,42,3,고등학교,49,1,YES,2265117,360128,70140,24491
2014,3,0,0,0,0,2,39,3,고등학교,84,1,YES,1140313,193573,61178,12238
2014,1,1,0,0,1,1,50,1,초등학교,20,2,NO,635387,198094,0,0
2014,1,1,0,0,1,1,42,3,고등학교,35,2,NO,1269943,271073,1715,0
2014,1,0,1,0,0,2,83,1,초등학교,42,2,NO,255650,10492,10661,0
2014,2,0,0,0,1,1,69,2,중학교,50,1,YES,993307,71976,57587,4126
2014,1,1,0,0,1,2,51,2,중학교,66,2,NO,638082,318348,3299,421
2014,4,2,0,1,0,1,48,3,고등학교,83,1,YES,3789253,652341,100732,42225
2014,3,2,0,1,0,1,43,3,고등학교,92,1,YES,2314351,375072,35068,2155
2014,5,2,0,1,0,1,53,3,고등학교,89,1,YES,3810458,780190,160000,30000
2014,2,2,0,1,0,1,54,3,고등학교,89,1,YES,1046073,171948,25328,0
2014,3,3,0,1,0,1,54,3,고등학교,50,1,YES,2231812,533395,37290,1997
2014,1,1,0,0,1,2,59,5,대학교(4년제 대학포함),83,1,YES,1718299,135001,41993,0
2014,1,0,1,0,0,2,81,0,무학,23,2,NO,185236,4190,1797,0
2014,3,1,0,0,1,1,48,3,고등학교,52,2,NO,1519593,79073,114098,3024
2014,5,1,0,0,1,1,44,3,고등학교,120,1,YES,4431933,432413,328418,46329
2014,2,1,0,0,1,1,59,2,중학교,56,1,YES,1280519,260064,7787,19300
2014,3,1,0,0,1,1,37,4,"전문대(초급대,2·3년제 대학포함)",40,2,NO,2051338,179192,18394,10383
2014,2,1,0,0,1,1,40,4,"전문대(초급대,2·3년제 대학포함)",40,1,YES,1718035,289219,12227,0
