Year,Cnt,Hiredcnt,ElderCnt,DualincomeCnt,NormalCnt,GenderCode,Age,EduCode,Edu,ResidentialArea,HouseCnt,HouseCode,Spending,Meals,Meat,MeatProducts
2015,1,0,1,0,0,2,73,3,고등학교,33,2,없음,577220,17988,24929,1175
2015,3,2,0,0,1,2,72,1,초등학교,50,1,있음,2618014,313978,49396,2441
2015,4,1,0,0,1,1,45,3,고등학교,85,1,있음,2996742,73832,29012,9212
2015,2,2,0,1,0,1,56,4,"전문대(초급대,2·3년제 대학포함)",85,1,있음,1552876,203419,29416,824
2015,2,2,0,0,1,2,53,3,고등학교,46,2,없음,1718814,406551,27412,9688
2015,1,1,0,0,1,1,40,3,고등학교,46,2,없음,1286461,345356,6907,20858
2015,2,1,0,0,0,2,45,5,대학교(4년제 대학포함),50,2,없음,1855868,311500,63000,0
2015,4,2,0,1,0,1,43,3,고등학교,60,2,없음,3477184,273834,21432,21293
2015,3,3,0,0,1,2,52,3,고등학교,70,1,있음,2471245,395822,74675,7269
2015,3,1,0,0,1,1,41,5,대학교(4년제 대학포함),60,1,있음,2420394,380931,42768,11259
2015,4,1,0,0,1,1,56,3,고등학교,47,2,없음,1425482,166000,11610,16250
2015,1,0,1,0,0,2,73,3,고등학교,37,1,있음,377760,70409,33776,1258
2015,3,2,0,0,1,1,51,5,대학교(4년제 대학포함),63,2,없음,2484554,311660,13954,3933
2015,2,1,0,0,0,2,50,3,고등학교,42,2,없음,1203634,139519,29995,1059
2015,2,1,1,0,0,1,67,2,중학교,95,1,있음,835270,14000,0,3580
2015,1,1,0,0,1,1,64,3,고등학교,33,2,없음,830408,160705,6738,0
2015,2,1,0,0,1,1,55,2,중학교,83,2,없음,1733425,418674,8968,299
2015,4,3,0,1,0,1,49,2,중학교,85,1,있음,4416948,349424,62987,29378
2015,2,2,1,1,0,2,66,0,무학,59,1,있음,944776,52631,29926,4751
2015,4,2,0,1,0,1,45,3,고등학교,50,2,없음,3092105,557698,22527,10409
2015,2,1,0,0,1,2,53,0,무학,60,1,있음,1630090,77925,51554,5904
2015,1,1,0,0,1,2,35,5,대학교(4년제 대학포함),60,2,없음,1712453,182059,22693,1590
2015,1,1,1,0,0,2,81,0,무학,66,2,없음,346125,9949,2932,0
2015,3,1,0,0,1,1,31,6,대학원(석사),85,1,있음,3126008,253006,32553,31809
2015,3,1,0,0,1,1,66,6,대학원(석사),108,1,있음,3256006,328471,156407,9485
2015,2,2,0,1,0,1,50,5,대학교(4년제 대학포함),61,1,있음,2493269,330132,72100,22245
2015,2,1,1,0,0,1,70,5,대학교(4년제 대학포함),66,1,있음,1872067,248378,54442,0
2015,2,1,0,0,1,1,67,3,고등학교,46,2,없음,1765932,198554,56942,3179
2015,3,3,0,1,0,1,51,3,고등학교,46,2,없음,2543496,550724,20423,5154
2015,1,0,1,0,0,1,78,1,초등학교,33,2,없음,612540,19003,9969,2155
2015,2,2,1,1,0,2,71,3,고등학교,33,1,있음,1448249,157866,27858,2890
2015,2,2,0,1,0,1,44,3,고등학교,66,1,있음,2506682,190959,95966,8365
2015,4,1,0,0,1,1,39,4,"전문대(초급대,2·3년제 대학포함)",84,2,없음,2355021,149680,22678,10825
2015,4,2,0,1,0,1,44,6,대학원(석사),84,1,있음,3231114,384479,85145,27033
2015,2,1,0,0,1,1,57,3,고등학교,63,1,있음,1783783,219343,65883,3016
2015,3,1,0,0,1,1,30,3,고등학교,37,2,없음,2737252,389216,28528,13583
2015,2,0,1,0,0,1,79,5,대학교(4년제 대학포함),37,2,없음,1103237,84596,8354,2082
2015,3,1,0,0,1,1,39,3,고등학교,50,1,있음,1330667,178151,17303,16388
2015,2,0,0,0,0,2,49,5,대학교(4년제 대학포함),50,1,있음,3310235,315941,77487,8525
2015,4,2,0,1,0,1,43,3,고등학교,60,1,있음,2729638,587846,38933,15268
2015,1,1,0,0,1,2,46,5,대학교(4년제 대학포함),60,1,있음,4396039,378316,40581,8964
2015,4,1,0,0,1,1,58,3,고등학교,198,1,있음,2229776,215948,71227,11239
2015,3,2,0,1,0,1,50,2,중학교,43,1,있음,2181606,421292,55550,10099
2015,4,2,0,1,0,1,51,3,고등학교,85,1,있음,3503144,831950,123771,21992
2015,3,0,0,0,1,1,61,2,중학교,85,1,있음,2077346,267432,116012,7649
2015,1,0,1,0,0,2,82,1,초등학교,82,2,없음,839256,18870,17421,1497
2015,2,0,1,0,0,1,75,5,대학교(4년제 대학포함),83,1,있음,1833506,36125,27832,0
2015,3,1,0,0,1,1,48,3,고등학교,163,1,있음,3932081,532189,56482,13476
2015,4,2,0,1,0,1,52,5,대학교(4년제 대학포함),60,1,있음,2806149,449771,24575,23040
2015,4,2,0,1,0,1,39,4,"전문대(초급대,2·3년제 대학포함)",60,1,있음,2745580,463687,45027,18552
2015,3,1,0,0,1,1,52,7,대학원(박사),85,1,있음,1776427,315231,56496,13410
2015,1,1,0,0,1,1,55,3,고등학교,66,1,있음,2509093,167779,76863,7971
2015,1,0,1,0,0,2,76,1,초등학교,73,1,있음,907047,5005,12806,1455
2015,5,2,0,1,0,1,47,5,대학교(4년제 대학포함),128,1,있음,3240769,752288,66473,7213
2015,2,2,0,0,1,1,59,3,고등학교,59,2,없음,2121110,287929,23202,9384
2015,2,1,0,0,1,1,32,5,대학교(4년제 대학포함),84,2,없음,2023367,266500,0,10800
2015,2,0,1,0,0,1,87,5,대학교(4년제 대학포함),84,1,있음,596412,19027,60530,0
2015,3,2,0,1,0,1,35,5,대학교(4년제 대학포함),84,1,있음,3207294,219030,186364,20370
2015,6,2,0,0,1,2,58,1,초등학교,59,1,있음,2463586,379705,39083,22810
2015,3,1,0,0,1,1,50,2,중학교,59,1,있음,901075,211868,8522,1215
2015,4,1,0,0,1,1,34,5,대학교(4년제 대학포함),66,2,없음,3593540,384999,25744,48832
2015,5,1,0,0,1,1,41,3,고등학교,39,2,없음,1416280,166051,44716,8189
2015,2,2,0,1,0,1,34,5,대학교(4년제 대학포함),60,1,있음,1389463,173148,31917,10912
2015,3,2,0,1,0,1,36,5,대학교(4년제 대학포함),60,1,있음,4509409,367543,16883,7035
2015,3,1,0,0,1,1,26,5,대학교(4년제 대학포함),85,1,있음,1551438,204777,31693,19107
2015,3,2,0,1,0,1,49,3,고등학교,58,1,있음,3028786,435369,78464,7174
2015,4,1,0,0,1,1,45,3,고등학교,84,1,있음,3857260,584150,88402,19151
2015,2,1,0,0,0,2,40,3,고등학교,39,2,없음,541261,66166,27103,5370
2015,2,2,0,1,0,1,62,3,고등학교,39,2,없음,2343570,302022,72632,8584
2015,3,2,0,1,0,1,63,2,중학교,85,1,있음,1692586,296342,27447,11141
2015,4,2,1,1,0,2,65,1,초등학교,60,2,없음,2128910,465124,46678,6759
2015,1,1,0,0,1,1,55,3,고등학교,85,1,있음,1528034,394550,36010,1302
2015,3,3,0,0,1,2,53,1,초등학교,43,2,없음,1439496,354210,31880,38937
2015,1,0,1,0,0,2,78,1,초등학교,50,1,있음,520582,15461,5184,0
2015,2,0,0,0,1,2,46,2,중학교,23,2,없음,470347,2648,5401,6082
2015,2,2,0,1,0,2,55,2,중학교,76,1,있음,2162259,174583,89496,2699
2015,5,1,0,0,1,1,40,5,대학교(4년제 대학포함),76,2,없음,2869214,209654,125857,2595
2015,2,1,1,0,0,1,66,3,고등학교,85,1,있음,1488406,183485,72325,1553
2015,2,1,0,0,1,1,37,3,고등학교,83,2,없음,1948510,159825,17959,31263
2015,4,3,0,1,0,1,50,3,고등학교,39,1,있음,2605996,554854,39243,10844
2015,3,2,0,1,0,1,57,3,고등학교,39,2,없음,2916451,535852,83367,10480
2015,1,1,0,0,1,1,35,5,대학교(4년제 대학포함),44,1,있음,717889,94258,8658,0
2015,4,2,0,1,0,1,37,4,"전문대(초급대,2·3년제 대학포함)",44,2,없음,2386733,213278,26046,17965
2015,3,2,0,0,1,2,46,3,고등학교,50,2,없음,4890050,343637,150353,3347
2015,4,2,0,1,0,1,50,4,"전문대(초급대,2·3년제 대학포함)",58,2,없음,2296358,224587,50735,24407
2015,1,1,0,0,1,1,27,4,"전문대(초급대,2·3년제 대학포함)",33,2,없음,964889,189572,0,931
2015,3,2,0,1,0,1,32,6,대학원(석사),50,2,없음,1842054,450258,2738,6336
2015,4,1,0,0,1,2,33,3,고등학교,165,1,있음,2101011,283232,50224,6264
2015,2,1,0,0,1,1,39,5,대학교(4년제 대학포함),56,2,없음,3045214,819530,47662,5878
2015,2,2,0,1,0,2,54,2,중학교,37,2,없음,2074207,326154,15675,0
2015,2,1,0,0,1,1,63,2,중학교,39,1,있음,2090105,570382,86642,5950
2015,6,4,0,1,0,1,54,3,고등학교,89,1,있음,4171120,847151,18848,3908
2015,1,1,1,0,0,2,78,0,무학,62,1,있음,868377,10470,2906,0
2015,2,2,0,0,1,2,64,2,중학교,51,1,있음,1033457,277391,6199,0
2015,2,0,1,0,0,2,67,2,중학교,66,2,없음,1072719,73077,47351,2562
2015,1,0,1,0,0,2,70,1,초등학교,66,2,없음,272928,0,3847,0
2015,2,0,0,0,1,2,56,1,초등학교,42,2,없음,1156258,0,37557,0
2015,1,0,1,0,0,1,82,3,고등학교,30,2,없음,536010,2471,7586,0
2015,4,1,0,0,1,1,53,3,고등학교,83,1,있음,2186630,332535,44516,6813
2015,1,0,1,0,0,2,81,0,무학,50,2,없음,465624,25439,3368,0
2015,3,2,0,1,0,1,72,0,무학,50,2,없음,1507074,73017,39986,0
2015,1,1,0,0,1,2,51,3,고등학교,50,2,없음,858132,18215,43901,16698
2015,2,2,0,1,0,1,50,5,대학교(4년제 대학포함),66,2,없음,1651252,74555,43522,13938
2015,5,2,0,1,0,1,49,3,고등학교,75,2,없음,1862929,568423,10932,829
2015,2,0,1,0,0,1,93,0,무학,75,1,있음,1824261,20053,59771,2102
2015,3,3,0,1,0,1,55,5,대학교(4년제 대학포함),50,1,있음,3698880,435948,91860,3544
2015,2,1,0,0,1,2,58,2,중학교,82,1,있음,1457280,233940,19752,3284
2015,2,1,0,0,1,1,75,5,대학교(4년제 대학포함),37,2,없음,1306486,310313,39706,928
2015,2,2,0,1,0,1,53,5,대학교(4년제 대학포함),85,1,있음,4923674,588553,94869,11530
2015,3,1,0,0,1,1,39,3,고등학교,84,1,있음,2285717,355699,50158,1681
2015,4,2,0,1,0,1,49,3,고등학교,85,1,있음,4287911,623693,111900,29052
2015,3,3,0,1,0,1,73,0,무학,99,1,있음,1894877,279882,19459,0
2015,3,2,0,0,1,1,30,5,대학교(4년제 대학포함),85,1,있음,3151589,432821,32575,12987
2015,2,0,0,0,1,1,72,3,고등학교,85,1,있음,1996887,62122,21694,28441
2015,3,1,0,0,1,2,53,3,고등학교,85,1,있음,2684528,223322,29057,5280
2015,4,2,0,0,1,1,33,5,대학교(4년제 대학포함),85,1,있음,2651513,1253399,137714,4483
2015,2,2,0,1,0,1,36,6,대학원(석사),85,2,없음,7215621,867353,12336,1412
2015,2,1,0,0,1,1,57,3,고등학교,84,1,있음,2501410,667248,38260,2056
2015,4,1,0,0,1,1,39,4,"전문대(초급대,2·3년제 대학포함)",84,1,있음,2673512,491586,109874,7339
2015,4,1,0,0,1,1,42,4,"전문대(초급대,2·3년제 대학포함)",105,1,있음,2435559,445370,39113,11411
2015,1,0,0,0,1,1,64,1,초등학교,17,2,없음,623267,81734,177145,0
2015,1,1,0,0,1,1,50,2,중학교,17,2,없음,1509109,119394,12118,2843
2015,3,1,0,0,1,2,58,1,초등학교,116,1,있음,1672430,174749,23009,4026
2015,1,0,1,0,0,2,80,0,무학,110,1,있음,741145,40343,53963,301
2015,4,2,0,0,1,2,64,1,초등학교,83,1,있음,2316128,620984,48728,11186
2015,3,1,0,0,1,1,67,3,고등학교,85,1,있음,2967569,296739,81574,6109
2015,2,0,1,0,0,2,75,0,무학,23,2,없음,447879,2967,10030,4283
2015,1,0,1,0,0,2,65,2,중학교,26,2,없음,1042907,38185,9867,0
2015,4,2,0,1,0,1,45,3,고등학교,103,2,없음,3574560,656680,119901,41161
2015,2,1,0,0,1,1,41,3,고등학교,42,1,있음,2083986,281470,161842,25221
2015,2,0,1,0,0,1,75,3,고등학교,42,1,있음,411933,10000,10926,0
2015,4,2,0,1,0,1,46,3,고등학교,50,2,없음,3115851,558901,28776,34552
2015,2,1,0,0,1,1,60,3,고등학교,83,1,있음,2289469,352154,90024,877
2015,2,1,1,0,0,1,73,1,초등학교,77,1,있음,1151585,33846,6314,790
2015,1,1,1,0,0,1,71,3,고등학교,102,2,없음,2059893,85923,6764,0
2015,2,1,0,0,1,1,68,2,중학교,178,1,있음,2072155,367274,67581,981
2015,3,0,0,0,1,1,86,1,초등학교,105,1,있음,1763154,27774,24723,3054
2015,1,0,1,0,0,2,72,1,초등학교,85,1,있음,602046,45960,27410,5397
2015,4,2,0,1,0,1,41,6,대학원(석사),107,1,있음,1837297,277500,43900,4800
2015,3,2,0,0,1,1,53,3,고등학교,73,1,있음,3361958,477476,50139,17064
2015,1,0,1,0,0,1,69,2,중학교,50,1,있음,139425,37315,0,0
2015,4,2,0,1,0,1,42,5,대학교(4년제 대학포함),84,1,있음,4914817,461035,23384,35140
2015,4,1,0,0,1,1,44,5,대학교(4년제 대학포함),84,1,있음,4088436,917345,43090,16298
2015,4,1,0,0,1,1,37,4,"전문대(초급대,2·3년제 대학포함)",84,1,있음,2568284,422159,78156,18577
2015,3,0,0,0,1,1,44,5,대학교(4년제 대학포함),85,1,있음,2093664,139337,26687,18577
2015,3,3,0,1,0,1,60,1,초등학교,85,1,있음,1725292,259683,18509,9759
2015,1,1,0,0,1,1,38,3,고등학교,40,1,있음,1928064,403575,9762,8392
2015,2,0,0,0,1,1,73,2,중학교,79,1,있음,1074307,84101,18255,793
2015,1,1,0,0,1,1,22,3,고등학교,26,2,없음,1170563,375653,0,0
2015,2,0,0,0,0,2,31,3,고등학교,26,2,없음,1635030,121803,65300,34670
2015,4,2,0,0,1,2,47,5,대학교(4년제 대학포함),86,1,있음,2974285,207555,55704,90939
2015,4,2,0,1,0,1,42,5,대학교(4년제 대학포함),93,1,있음,2809039,633997,72275,1327
2015,4,1,0,0,1,1,30,3,고등학교,93,1,있음,2396909,351633,30821,29197
2015,3,1,0,0,1,1,37,4,"전문대(초급대,2·3년제 대학포함)",85,1,있음,2274204,270948,93328,8616
2015,1,0,1,0,0,2,72,1,초등학교,85,1,있음,764119,37000,24100,0
2015,3,1,0,0,1,1,53,5,대학교(4년제 대학포함),123,1,있음,4029924,538372,82208,8906
2015,2,1,0,0,1,1,53,5,대학교(4년제 대학포함),83,1,있음,1798293,300284,49324,218
2015,2,1,0,0,1,1,70,2,중학교,95,1,있음,1050809,72009,52532,3475
2015,2,2,0,1,0,2,58,3,고등학교,89,1,있음,1883908,329693,56658,0
2015,1,0,1,0,0,1,80,1,초등학교,89,1,있음,838705,61154,26155,0
2015,4,2,0,1,0,2,37,5,대학교(4년제 대학포함),89,1,있음,3248414,334001,56982,18826
2015,2,1,0,0,1,2,57,1,초등학교,43,1,있음,760710,122021,39673,10001
2015,2,0,1,0,0,1,88,1,초등학교,76,1,있음,438693,51344,25966,268
2015,2,0,1,0,0,1,68,5,대학교(4년제 대학포함),83,1,있음,1078442,187374,75228,2596
2015,4,1,0,0,1,1,54,3,고등학교,60,2,없음,3372411,382113,287267,13208
2015,2,1,0,0,1,1,52,1,초등학교,67,2,없음,946964,135527,22444,4555
2015,2,0,0,0,1,1,68,3,고등학교,120,1,있음,1712190,82804,46782,2468
2015,1,1,1,0,0,2,87,0,무학,120,1,있음,289028,8118,12690,686
2015,2,2,0,1,0,1,64,1,초등학교,70,1,있음,780775,131951,22039,0
2015,2,2,0,0,1,2,55,2,중학교,80,1,있음,1987825,184000,200000,0
2015,4,2,0,1,0,1,56,2,중학교,89,1,있음,3238947,531325,48329,18637
2015,2,1,0,0,1,2,52,3,고등학교,52,2,없음,778557,44990,17942,4171
2015,2,2,0,0,1,2,54,3,고등학교,50,2,없음,1481521,421945,19487,3345
2015,2,2,0,1,0,1,46,5,대학교(4년제 대학포함),84,1,있음,2561250,688355,55162,17243
2015,1,1,0,0,1,2,26,5,대학교(4년제 대학포함),23,2,없음,773849,185992,15429,1826
2015,4,2,0,1,0,1,37,3,고등학교,86,1,있음,2875961,270183,43203,16730
2015,4,2,0,1,0,1,48,5,대학교(4년제 대학포함),86,1,있음,3652221,306709,64824,7048
2015,2,2,0,0,1,2,50,6,대학원(석사),83,1,있음,3253654,401261,27668,11408
2015,3,1,0,0,1,1,52,3,고등학교,105,1,있음,2510767,573617,42985,6592
2015,3,1,0,0,1,1,36,5,대학교(4년제 대학포함),105,1,있음,1956663,273815,27886,14512
2015,1,0,0,0,1,1,23,5,대학교(4년제 대학포함),26,2,없음,1187660,359540,0,0
2015,2,0,0,0,1,2,77,1,초등학교,76,1,있음,1637555,338603,36996,0
2015,3,2,0,1,0,1,57,3,고등학교,102,1,있음,2564944,275119,61957,11171
2015,4,1,0,0,1,1,32,5,대학교(4년제 대학포함),102,1,있음,1851441,198071,50498,17576
2015,1,0,1,0,0,1,80,3,고등학교,43,1,있음,383844,20587,9757,1306
2015,1,0,1,0,0,2,73,1,초등학교,40,1,있음,503909,14731,44353,1977
2015,4,2,0,1,0,1,47,5,대학교(4년제 대학포함),89,1,있음,2034823,129216,33129,7720
2015,2,1,0,0,0,2,34,5,대학교(4년제 대학포함),84,1,있음,3554935,599739,35266,13776
2015,3,1,0,0,1,1,37,6,대학원(석사),76,1,있음,1823149,273255,23646,17203
2015,3,1,0,0,0,2,40,5,대학교(4년제 대학포함),85,1,있음,2431386,231160,92627,17551
2015,3,2,0,1,0,1,49,4,"전문대(초급대,2·3년제 대학포함)",85,1,있음,3532978,778032,46038,55362
2015,2,0,1,0,0,1,80,3,고등학교,33,2,없음,737310,108248,55073,3540
2015,2,1,1,0,0,1,80,1,초등학교,50,2,없음,311604,14559,8933,0
2015,2,0,0,0,1,1,61,2,중학교,79,1,있음,1194964,104894,60769,11007
2015,3,2,0,1,0,1,44,3,고등학교,33,2,없음,1465340,204000,10000,29000
2015,2,0,1,0,0,1,72,2,중학교,42,1,있음,532969,27530,20035,5849
2015,4,1,0,0,1,1,40,3,고등학교,42,2,없음,1705569,92066,23606,14539
2015,2,0,1,0,0,1,77,5,대학교(4년제 대학포함),145,1,있음,2028041,328951,24785,13170
2015,3,2,0,1,0,1,36,6,대학원(석사),59,2,없음,2953566,457665,36940,1011
2015,3,1,0,0,1,1,32,5,대학교(4년제 대학포함),59,2,없음,3056760,511175,48322,4439
2015,2,1,1,0,0,1,73,3,고등학교,81,1,있음,1686250,204401,44088,1672
2015,4,1,0,0,1,1,67,3,고등학교,78,1,있음,1363988,84565,106482,1434
2015,2,0,1,0,0,1,71,3,고등학교,78,1,있음,1141930,4651,47134,917
2015,2,2,0,1,0,1,58,3,고등학교,77,2,없음,1853667,259299,101194,2752
2015,1,1,0,0,1,2,64,1,초등학교,82,1,있음,657718,90828,10045,0
2015,2,2,0,1,0,1,66,1,초등학교,93,1,있음,1084631,62114,23714,1977
2015,1,0,0,0,1,2,52,3,고등학교,17,2,없음,416800,9831,8571,4163
2015,2,1,1,0,0,2,73,1,초등학교,42,1,있음,566690,10259,34916,0
2015,1,0,0,0,1,1,57,3,고등학교,16,2,없음,557131,101319,35928,371
2015,2,0,1,0,0,1,73,3,고등학교,53,1,있음,1000698,83810,31972,0
2015,2,1,0,0,1,1,39,6,대학원(석사),66,2,없음,1107553,197757,21432,6718
2015,2,2,0,1,0,1,61,1,초등학교,56,1,있음,1679036,542256,37727,1390
2015,4,2,0,1,0,1,44,4,"전문대(초급대,2·3년제 대학포함)",83,1,있음,4817200,832320,83247,57689
2015,4,1,0,0,1,1,40,5,대학교(4년제 대학포함),83,1,있음,3112319,297482,84262,10077
2015,4,2,0,1,0,1,47,5,대학교(4년제 대학포함),83,1,있음,2592940,353378,47160,34364
2015,4,3,0,1,0,1,52,3,고등학교,105,1,있음,6077133,1022821,95554,14799
2015,2,1,0,0,0,2,51,5,대학교(4년제 대학포함),105,2,없음,5374708,185440,40646,0
2015,4,2,0,0,1,1,51,7,대학원(박사),105,1,있음,2510647,384721,69575,10592
2015,2,0,1,0,0,1,71,5,대학교(4년제 대학포함),105,1,있음,2696358,298392,20905,1452
2015,5,3,0,0,1,2,40,4,"전문대(초급대,2·3년제 대학포함)",59,1,있음,2352854,482440,59324,3887
2015,1,1,1,0,0,2,73,1,초등학교,59,1,있음,1232810,195444,23268,2829
2015,2,0,0,0,1,2,43,3,고등학교,59,1,있음,2032409,109331,37997,2582
2015,1,0,0,0,1,2,57,3,고등학교,69,1,있음,685182,40449,15251,2183
2015,2,1,0,0,1,1,35,3,고등학교,69,1,있음,1069315,220000,0,10350
2015,1,0,1,0,0,1,86,2,중학교,80,1,있음,253209,2818,6486,0
2015,3,2,0,1,0,1,59,2,중학교,52,2,없음,1224899,46789,50604,14399
2015,3,1,0,0,1,1,45,1,초등학교,52,2,없음,1029343,45719,28862,19494
2015,3,2,0,1,0,1,40,3,고등학교,49,2,없음,3211319,311850,13328,18721
2015,4,1,0,0,1,1,49,5,대학교(4년제 대학포함),85,1,있음,4993246,725392,44394,11263
2015,2,1,0,0,0,2,47,3,고등학교,32,1,있음,1462610,215594,15060,5742
2015,2,1,0,0,1,1,67,2,중학교,77,1,있음,267277,6375,9972,3953
2015,3,1,0,0,1,1,51,1,초등학교,77,1,있음,2302245,327239,51531,21387
2015,1,0,1,0,0,2,74,5,대학교(4년제 대학포함),99,2,없음,1016072,93630,17879,0
2015,1,0,1,0,0,2,75,1,초등학교,99,1,있음,388928,8030,36929,8869
2015,2,2,0,1,0,1,73,3,고등학교,63,1,있음,1486905,561649,49355,8564
2015,1,0,1,0,0,2,67,2,중학교,59,1,있음,528074,9958,31453,2969
2015,4,2,0,0,1,1,57,0,무학,73,1,있음,5341552,310781,139251,21433
2015,4,3,0,0,1,2,46,3,고등학교,73,1,있음,2029976,459872,113599,4920
2015,6,1,0,0,1,1,52,3,고등학교,59,1,있음,3095092,307240,26449,8242
2015,4,2,0,1,0,1,41,4,"전문대(초급대,2·3년제 대학포함)",76,1,있음,1037581,39018,38744,11660
2015,2,1,0,0,1,1,60,1,초등학교,60,1,있음,1114661,125925,62393,569
2015,1,1,0,0,1,2,36,6,대학원(석사),33,2,없음,1346448,267891,0,0
2015,1,1,0,0,1,2,39,3,고등학교,99,2,없음,1330720,278500,0,0
2015,4,2,0,1,0,1,34,3,고등학교,58,1,있음,1954624,252696,25257,10938
2015,4,1,0,0,1,1,47,3,고등학교,99,1,있음,2555021,275245,28472,9021
2015,1,0,1,0,0,2,65,2,중학교,60,2,없음,882205,23758,7466,10190
2015,2,0,1,0,0,1,82,5,대학교(4년제 대학포함),60,2,없음,1674559,23586,20389,3451
2015,2,0,0,0,0,2,28,4,"전문대(초급대,2·3년제 대학포함)",53,1,있음,1381242,165975,22781,21585
2015,4,1,0,0,1,1,37,3,고등학교,52,1,있음,2708518,304935,63079,17246
2015,2,1,1,0,0,2,66,2,중학교,52,2,없음,1424211,100052,85476,0
2015,1,0,0,0,1,2,60,2,중학교,92,1,있음,659548,76604,13131,667
2015,1,0,1,0,0,2,82,1,초등학교,131,2,없음,839747,203210,32049,89
2015,2,1,0,0,1,1,51,3,고등학교,85,1,있음,2248973,466106,18467,0
2015,1,0,1,0,0,1,78,5,대학교(4년제 대학포함),26,2,없음,559043,144279,3259,0
2015,1,1,1,0,0,2,73,1,초등학교,98,1,있음,256300,11155,14897,0
2015,2,2,0,0,1,2,52,3,고등학교,96,1,있음,1344452,328406,17675,2681
2015,4,2,0,1,0,1,48,5,대학교(4년제 대학포함),58,1,있음,3301501,667407,67746,9573
2015,2,1,0,0,1,1,58,2,중학교,102,1,있음,2493213,275698,58263,3609
2015,3,2,0,1,0,2,49,3,고등학교,60,1,있음,2165625,224739,116123,6697
2015,4,2,0,1,0,1,32,4,"전문대(초급대,2·3년제 대학포함)",60,2,없음,946533,97166,3689,0
2015,1,0,1,0,0,1,75,3,고등학교,30,2,없음,705596,25982,13468,0
2015,3,3,0,1,0,1,58,3,고등학교,60,1,있음,1937255,250094,55630,7550
2015,1,1,0,0,1,1,59,3,고등학교,40,2,없음,1432131,239865,30876,4157
2015,2,2,0,0,1,1,23,4,"전문대(초급대,2·3년제 대학포함)",50,2,없음,1938483,277377,2326,665
2015,1,1,0,0,1,1,22,5,대학교(4년제 대학포함),20,2,없음,602158,105132,9636,0
2015,4,1,0,0,1,1,41,4,"전문대(초급대,2·3년제 대학포함)",83,1,있음,2107740,334471,37215,19154
2015,4,2,0,1,0,1,34,5,대학교(4년제 대학포함),79,2,없음,2636978,712511,135101,12884
2015,4,2,0,1,0,1,35,5,대학교(4년제 대학포함),70,2,없음,5929130,735483,17104,21094
