Year,Cnt,Hiredcnt,ElderCnt,DualincomeCnt,NormalCnt,GenderCode,Age,EduCode,Edu,ResidentialArea,HouseCnt,HouseCode,Spending,Meals,Meat,MeatProducts
2021,4,2,0,1,0,1,46,4,고등학교,56,2,NO,3423905,602213,178100,5280
2021,4,2,0,1,0,1,43,4,고등학교,46,2,NO,3549245,824383,126986,53653
2021,1,1,0,0,1,1,43,5,대학교(3년제 이하),17,2,NO,2554450,478867,13767,14947
2021,2,2,0,1,0,1,58,4,고등학교,84,1,YES,1403660,286750,71055,14640
2021,2,2,1,1,0,1,71,3,중학교,30,1,YES,1240183,116833,87612,1713
2021,4,3,0,1,0,1,56,4,고등학교,92,1,YES,3947889,459813,208683,53532
2021,2,2,0,1,0,1,55,4,고등학교,73,1,YES,4715372,482317,148987,18368
2021,2,1,0,0,1,1,37,6,대학교(4년제 이상),73,1,YES,3691049,270983,45835,41198
2021,1,1,1,0,0,2,73,2,초등학교,73,2,NO,639645,3333,56900,0
2021,1,1,0,0,1,1,55,4,고등학교,49,2,NO,2442416,591033,10627,0
2021,2,0,1,0,0,2,70,6,대학교(4년제 이상),99,1,YES,1833376,3833,63465,30711
2021,2,0,0,0,1,1,64,2,초등학교,66,2,NO,687619,27500,22495,0
2021,2,1,0,0,1,1,47,4,고등학교,85,1,YES,2045982,373200,151840,40725
2021,4,2,0,1,0,1,41,5,대학교(3년제 이하),85,1,YES,4206622,627233,121415,30478
2021,3,1,0,0,0,2,38,6,대학교(4년제 이상),85,1,YES,4008805,315930,81825,21130
2021,2,2,1,1,0,2,66,3,중학교,82,2,NO,1990904,498450,40360,0
2021,3,1,0,0,1,1,43,6,대학교(4년제 이상),53,1,YES,1326702,310833,56720,20733
2021,2,1,0,0,1,1,62,3,중학교,56,1,YES,1808975,89000,50245,12348
2021,4,2,0,1,0,1,49,6,대학교(4년제 이상),99,1,YES,5459170,571295,83095,44910
2021,2,1,1,0,0,1,72,2,초등학교,99,1,YES,1294641,160167,59977,5000
2021,1,1,1,0,0,2,73,2,초등학교,66,1,YES,1369917,72633,64228,1828
2021,1,1,0,0,1,2,40,6,대학교(4년제 이상),50,2,NO,2672271,356848,5842,190
2021,1,1,0,0,1,1,37,6,대학교(4년제 이상),50,2,NO,1891087,271977,10200,12195
2021,1,1,0,0,1,2,38,6,대학교(4년제 이상),50,1,YES,997560,372580,0,2096
2021,5,1,0,0,1,1,48,4,고등학교,70,2,NO,1598768,101775,29620,9015
2021,2,2,1,1,0,1,74,2,초등학교,62,1,YES,1462687,53350,93538,0
2021,1,0,0,0,1,1,60,3,중학교,40,1,YES,646886,4000,57000,0
2021,2,2,1,1,0,1,79,2,초등학교,66,1,YES,1517089,5667,88000,0
2021,2,2,0,1,0,1,57,4,고등학교,90,2,NO,2862985,353500,59960,0
2021,3,2,0,1,0,1,34,6,대학교(4년제 이상),66,2,NO,1945344,420503,78236,15333
2021,1,1,0,0,1,2,33,6,대학교(4년제 이상),40,2,NO,2005481,405365,16728,8565
2021,2,1,0,0,1,2,58,4,고등학교,40,1,YES,1299734,83750,82198,12548
2021,2,1,0,0,1,1,37,4,고등학교,40,2,NO,2121939,507325,20270,13800
2021,2,1,0,0,1,1,65,6,대학교(4년제 이상),127,1,YES,3213565,363500,60650,0
2021,2,1,0,0,1,1,32,5,대학교(3년제 이하),59,1,YES,4659529,855650,64758,7747
2021,2,1,0,0,1,1,50,6,대학교(4년제 이상),59,1,YES,3115658,445775,107858,488
2021,2,0,0,0,1,1,56,4,고등학교,60,1,YES,2189027,139142,70085,3102
2021,2,2,0,0,1,2,66,2,초등학교,43,1,YES,1511176,95917,45067,4357
2021,5,2,0,1,0,1,51,6,대학교(4년제 이상),60,1,YES,2667473,231750,111733,21948
2021,2,1,0,0,1,1,49,6,대학교(4년제 이상),60,1,YES,1504597,116275,15243,8213
2021,4,2,0,1,0,1,39,6,대학교(4년제 이상),60,2,NO,3319484,235767,48287,26387
2021,4,2,0,1,0,1,51,6,대학교(4년제 이상),79.2,1,YES,2569284,175700,39973,53810
2021,1,0,0,0,1,2,50,4,고등학교,73,1,YES,1173846,155400,13134,10730
2021,1,1,1,0,0,2,85,1,무학,73,1,YES,727745,49250,0,0
2021,2,1,0,0,1,2,57,4,고등학교,60,2,NO,1574466,128833,60970,10925
2021,2,2,0,1,0,1,60,4,고등학교,59,1,YES,1466599,206975,119288,1875
2021,4,1,0,0,1,1,36,6,대학교(4년제 이상),86,1,YES,1946470,34300,94167,19255
2021,2,0,0,0,1,1,65,5,대학교(3년제 이하),60,1,YES,1203217,35667,54105,11647
2021,2,0,1,0,0,1,70,6,대학교(4년제 이상),84,2,NO,2418678,111980,80092,24578
2021,2,0,1,0,0,1,88,6,대학교(4년제 이상),84,1,YES,792505,44000,44238,16418
2021,2,2,0,1,0,1,50,4,고등학교,60,2,NO,2905201,218165,39082,33163
2021,1,1,0,0,1,1,36,7,대학원(석사),40,2,NO,2061886,580635,8317,8930
2021,3,1,0,0,1,1,44,6,대학교(4년제 이상),26,2,NO,6111433,603286,23858,27187
2021,2,2,0,0,1,1,48,6,대학교(4년제 이상),99,1,YES,2060652,507692,42667,1333
2021,4,1,0,0,1,1,73,2,초등학교,59,2,NO,2829607,520167,132203,14600
2021,2,1,1,0,0,1,78,2,초등학교,56,1,YES,1197061,0,20000,0
2021,1,1,0,0,1,1,37,5,대학교(3년제 이하),50,2,NO,1483955,384667,5000,1667
2021,2,2,0,1,0,1,61,4,고등학교,59,2,NO,2210729,252520,20484,2646
2021,4,2,0,0,1,1,46,4,고등학교,80,1,YES,1897568,267167,81552,12800
2021,2,0,0,0,1,1,63,4,고등학교,79,1,YES,1929974,246400,108642,11284
2021,4,2,0,1,0,1,36,6,대학교(4년제 이상),56,1,YES,2504648,467230,84263,24678
2021,1,1,0,0,1,2,53,4,고등학교,75,1,YES,909871,213000,59430,21500
2021,2,2,0,1,0,1,60,5,대학교(3년제 이하),71,1,YES,1405361,138175,64610,16560
2021,2,2,0,1,0,1,65,3,중학교,175,1,YES,2428816,287767,68079,6377
2021,1,0,1,0,0,2,73,2,초등학교,45,1,YES,491805,15500,3000,0
2021,4,1,0,0,1,1,44,6,대학교(4년제 이상),85,1,YES,4515052,591943,161373,13190
2021,1,0,0,0,1,2,51,6,대학교(4년제 이상),79,1,YES,3222878,104233,81111,5696
2021,3,1,0,0,1,1,40,6,대학교(4년제 이상),85,1,YES,1490131,58167,0,8563
2021,2,2,0,1,0,1,48,5,대학교(3년제 이하),99,1,YES,5573344,813740,65838,25972
2021,1,1,0,0,1,1,56,4,고등학교,60,2,NO,1204911,195767,38397,9133
2021,3,0,1,0,0,1,73,6,대학교(4년제 이상),142,1,YES,3172259,95667,415083,1497
2021,2,1,0,0,1,1,64,6,대학교(4년제 이상),142,1,YES,5295300,517125,85880,6428
2021,3,2,0,1,0,1,57,4,고등학교,99,1,YES,2495517,175877,211567,4323
2021,1,1,0,0,1,1,63,3,중학교,66,1,YES,6677331,33333,36338,0
2021,1,1,1,0,0,2,81,1,무학,69,1,YES,677172,19000,12600,330
2021,1,0,1,0,0,2,75,2,초등학교,59.5,1,YES,807487,75767,32500,417
2021,4,4,0,1,0,1,57,4,고등학교,77,2,NO,3748373,963210,57482,15023
2021,2,1,0,0,1,1,33,4,고등학교,48,2,NO,1694962,489883,59238,5685
2021,1,1,0,0,1,2,36,4,고등학교,48,2,NO,2106850,392067,2627,2600
2021,1,1,1,0,0,1,73,2,초등학교,49,2,NO,1295539,56000,0,0
2021,2,2,1,1,0,1,65,2,초등학교,42,1,YES,1725319,590733,34783,8642
2021,2,2,0,0,1,2,53,4,고등학교,84,1,YES,3232076,598924,95708,11462
2021,1,0,0,0,1,1,59,3,중학교,90,2,NO,817015,52667,7417,0
2021,3,2,0,1,0,1,51,4,고등학교,50,1,YES,2666958,432495,86372,22070
2021,1,0,1,0,0,1,92,2,초등학교,50,2,NO,722431,3617,29545,0
2021,4,2,0,1,0,1,38,6,대학교(4년제 이상),108,1,YES,3352854,216692,32275,52775
2021,3,1,0,0,0,2,39,6,대학교(4년제 이상),85,1,YES,4551778,375350,158620,35295
2021,2,1,0,0,1,1,59,4,고등학교,102,1,YES,1746065,350167,48397,1680
2021,2,0,0,0,0,2,40,4,고등학교,59,2,NO,988034,33350,6565,5480
2021,4,2,0,1,0,1,40,5,대학교(3년제 이하),59,1,YES,5685465,0,42900,0
2021,3,2,0,1,0,1,50,5,대학교(3년제 이하),59,2,NO,4831523,497200,679017,3000
2021,4,1,0,0,1,1,36,6,대학교(4년제 이상),85,2,NO,3762847,353223,173234,30037
2021,1,0,0,0,1,1,51,6,대학교(4년제 이상),42,2,NO,954038,177300,29982,2480
2021,1,0,0,0,1,1,51,4,고등학교,60,1,YES,694149,123000,6950,0
2021,1,1,1,0,0,2,68,4,고등학교,80,1,YES,898335,67183,41000,3663
2021,2,2,0,1,0,1,47,5,대학교(3년제 이하),84,1,YES,3000914,184311,19863,4167
2021,2,1,0,0,1,1,58,4,고등학교,178,1,YES,1913189,312000,108402,29660
2021,2,1,0,0,1,1,57,3,중학교,80,1,YES,1247852,36000,40000,90980
2021,4,1,0,0,1,1,39,6,대학교(4년제 이상),84,1,YES,3634204,373683,51245,79860
2021,1,0,1,0,0,1,75,3,중학교,89,2,NO,5274931,155500,27272,6108
2021,3,2,0,1,0,1,57,4,고등학교,89,1,YES,3875722,561123,89847,8750
2021,3,1,0,0,0,2,48,4,고등학교,50,1,YES,3165209,599627,100071,29365
2021,3,1,0,0,1,2,45,5,대학교(3년제 이하),50,1,YES,1127622,304267,77067,14243
2021,1,1,0,0,1,1,46,6,대학교(4년제 이상),31,1,YES,574467,60775,18938,4268
2021,3,3,0,1,0,1,77,3,중학교,66,1,YES,2783860,378407,74142,22472
2021,2,2,0,0,1,2,60,4,고등학교,50,2,NO,1977725,309350,33243,33537
2021,3,2,0,0,1,1,42,6,대학교(4년제 이상),85,2,NO,3390821,443458,178827,7567
2021,3,1,0,0,1,1,40,6,대학교(4년제 이상),85,1,YES,2945990,582923,34185,17227
2021,2,2,0,1,0,2,58,4,고등학교,84,1,YES,1528089,192233,33218,3253
2021,2,1,0,0,1,1,60,5,대학교(3년제 이하),108,1,YES,3222886,180000,69308,9673
2021,3,2,0,1,0,1,51,5,대학교(3년제 이하),108,1,YES,1609452,258916,55113,9070
2021,2,2,0,1,0,1,66,4,고등학교,85,2,NO,1716519,600167,58520,2660
2021,1,1,0,0,1,2,64,3,중학교,50,1,YES,907370,37750,27555,0
2021,3,2,0,0,1,1,64,4,고등학교,66,1,YES,2701003,384817,135430,33295
2021,4,2,0,1,0,1,49,6,대학교(4년제 이상),111,1,YES,6608839,736653,22633,83413
2021,1,0,1,0,0,2,72,6,대학교(4년제 이상),69,2,NO,962409,79383,9275,500
2021,3,2,0,1,0,1,52,4,고등학교,119,1,YES,5104874,1162733,38634,70223
2021,3,0,1,0,0,1,68,6,대학교(4년제 이상),73,2,NO,1626088,79100,66833,0
2021,2,2,0,0,1,2,64,3,중학교,76,1,YES,2016674,491067,111447,3977
2021,1,0,1,0,0,1,71,3,중학교,18,2,NO,959830,189000,35000,0
2021,2,2,0,0,1,2,55,4,고등학교,50,2,NO,1619743,205322,0,1272
2021,4,1,0,0,1,1,47,6,대학교(4년제 이상),50,1,YES,2488849,162557,62458,22487
2021,2,0,1,0,0,1,74,4,고등학교,72,1,YES,1667201,93333,51433,383
2021,4,2,0,1,0,1,41,4,고등학교,73,1,YES,4108850,660617,185618,24598
2021,3,3,0,0,1,1,53,4,고등학교,69,1,YES,4098424,994967,48085,4483
2021,1,0,0,0,1,1,35,6,대학교(4년제 이상),18,1,YES,1263126,262402,6990,15348
2021,1,0,1,0,0,2,82,1,무학,23,2,NO,452803,1667,52833,0
2021,4,2,0,1,0,1,35,4,고등학교,50,1,YES,3303964,549770,59384,32087
2021,2,1,0,0,1,2,82,2,초등학교,95,1,YES,2923265,274300,52540,0
2021,2,1,0,0,1,2,59,4,고등학교,59,2,NO,1276921,282083,11555,5330
2021,1,1,0,0,1,2,24,6,대학교(4년제 이상),53,2,NO,2195065,268850,0,0
2021,1,1,0,0,1,1,39,6,대학교(4년제 이상),43,2,NO,1847929,572510,17425,2097
2021,1,1,0,0,1,1,26,5,대학교(3년제 이하),43,2,NO,1499063,415083,12807,1813
2021,4,2,0,1,0,1,49,4,고등학교,98,1,YES,3716855,386035,53098,47685
2021,2,2,0,1,0,1,55,6,대학교(4년제 이상),82,1,YES,4132992,830333,220048,9017
2021,3,1,0,0,1,1,40,6,대학교(4년제 이상),122,1,YES,2204793,532500,16667,0
2021,3,2,0,0,1,2,49,5,대학교(3년제 이하),40,2,NO,2011962,405400,55736,0
2021,1,0,1,0,0,1,77,3,중학교,60,1,YES,575738,38000,3333,2163
2021,1,1,0,0,1,1,35,7,대학원(석사),56,2,NO,3670849,414350,294220,3383
2021,4,1,0,0,1,1,43,4,고등학교,41,2,NO,2134541,429708,62362,31078
2021,2,1,1,0,0,2,72,2,초등학교,57,1,YES,1577055,142673,72965,22577
2021,1,0,0,0,1,1,60,6,대학교(4년제 이상),36,1,YES,1177924,86833,4126,0
2021,2,1,0,0,1,2,61,2,초등학교,53,1,YES,2025947,236580,50523,22613
2021,3,1,0,0,1,2,41,6,대학교(4년제 이상),53,1,YES,2924861,575233,101629,19843
2021,2,1,0,0,1,1,52,4,고등학교,78,1,YES,1718889,183167,56046,9783
2021,4,2,0,1,0,1,41,5,대학교(3년제 이하),78,1,YES,4223993,724445,16018,16037
2021,3,1,0,0,1,1,58,4,고등학교,78,1,YES,2876671,350150,86002,11263
2021,2,0,1,0,0,1,69,4,고등학교,96,1,YES,5093090,482667,290267,6000
2021,3,2,0,1,0,1,35,4,고등학교,86,1,YES,2784141,364440,54675,22610
2021,1,1,1,0,0,2,69,3,중학교,74,1,YES,922721,11333,23333,2333
2021,4,1,0,0,1,1,46,6,대학교(4년제 이상),140,1,YES,12882356,846825,82990,52518
2021,4,2,0,1,0,2,50,6,대학교(4년제 이상),84,1,YES,3457196,383752,70956,60752
2021,4,1,0,0,1,1,37,6,대학교(4년제 이상),85,1,YES,2700555,364600,76360,25900
2021,2,2,1,1,0,1,71,2,초등학교,51,2,NO,2191499,234750,105109,7142
2021,2,2,0,1,0,1,52,4,고등학교,63,2,NO,1810901,192140,15928,10092
2021,1,0,0,0,1,1,63,3,중학교,66,1,YES,965546,132560,0,0
2021,4,2,0,1,0,1,51,4,고등학교,66,1,YES,2285376,325816,88713,9444
2021,2,1,0,0,1,1,56,6,대학교(4년제 이상),134,1,YES,4799273,301200,100922,11368
2021,2,2,0,1,0,1,62,4,고등학교,134,1,YES,2623632,151980,61248,12000
2021,1,1,1,0,0,2,73,2,초등학교,99,1,YES,642188,0,148945,8195
2021,1,0,1,0,0,1,83,6,대학교(4년제 이상),74,1,YES,640287,9417,3667,5497
2021,3,1,0,0,1,1,88,4,고등학교,82,1,YES,2150290,384983,81378,0
2021,3,2,0,1,0,2,50,4,고등학교,88,1,YES,2778416,441150,13795,39038
2021,2,1,0,0,1,1,65,4,고등학교,88,1,YES,1033705,29417,69500,3000
2021,3,2,0,1,0,1,58,6,대학교(4년제 이상),105,1,YES,3678731,834750,349121,2915
2021,2,1,0,0,1,1,49,6,대학교(4년제 이상),105,1,YES,2437395,236547,11617,6422
2021,3,0,0,0,1,1,68,4,고등학교,85,1,YES,3713115,167843,137577,0
2021,4,1,0,0,1,1,48,6,대학교(4년제 이상),60,1,YES,3310973,313275,80123,27002
2021,1,1,0,0,1,2,31,5,대학교(3년제 이하),26,2,NO,2336286,349804,10163,765
2021,1,0,0,0,1,1,26,6,대학교(4년제 이상),26,2,NO,1774569,261200,8167,0
2021,1,1,0,0,1,1,49,6,대학교(4년제 이상),26,2,NO,1860463,168587,42490,20140
2021,2,2,0,1,0,1,61,4,고등학교,65,1,YES,2293334,262833,85507,12333
2021,2,2,1,1,0,1,76,4,고등학교,99,1,YES,1674576,102017,106200,5430
2021,3,3,0,1,0,1,60,6,대학교(4년제 이상),84.98,2,NO,5090928,420633,10800,4238
2021,4,0,0,0,1,1,54,4,고등학교,50,2,NO,2141431,89390,61632,17973
2021,1,0,1,0,0,1,67,4,고등학교,33,2,NO,1118905,59250,0,11317
2021,3,2,0,1,0,1,62,4,고등학교,188,1,YES,3051576,490558,132312,8453
2021,1,1,1,0,0,2,67,2,초등학교,33,2,NO,1490933,386650,16252,10353
2021,1,1,0,0,1,1,28,5,대학교(3년제 이하),61,1,YES,855432,143933,4058,26390
2021,2,1,0,0,1,1,51,4,고등학교,66,1,YES,980434,134333,47527,5663
2021,2,2,0,1,0,2,28,5,대학교(3년제 이하),66,2,NO,2333875,534267,13910,2967
2021,2,2,0,0,1,1,58,6,대학교(4년제 이상),92,1,YES,1019634,136167,2105,4083
2021,2,2,0,1,0,1,51,4,고등학교,52,1,YES,2314332,376433,79143,2050
2021,1,0,1,0,0,2,66,2,초등학교,75,1,YES,1005612,66250,120366,1000
2021,1,0,1,0,0,2,76,2,초등학교,10,2,NO,333900,30000,7000,15000
2021,4,1,0,0,1,1,41,5,대학교(3년제 이하),84,1,YES,2781481,218600,150200,3000
2021,4,2,0,1,0,1,45,6,대학교(4년제 이상),84,1,YES,2720526,543428,66202,10903
2021,2,2,0,1,0,2,61,4,고등학교,89,1,YES,1190516,127800,16667,4987
2021,3,1,0,0,1,1,85,2,초등학교,76,1,YES,3122376,57633,87667,31463
2021,1,0,1,0,0,2,81,1,무학,73,2,NO,2801005,40250,0,0
2021,4,2,0,1,0,1,42,5,대학교(3년제 이하),60,1,YES,2221602,177800,11460,23564
2021,4,2,0,1,0,1,41,4,고등학교,60,1,YES,5604086,1208916,242049,52355
2021,4,1,0,0,1,2,38,7,대학원(석사),49,2,NO,2621514,199100,38118,12733
2021,2,2,0,1,0,1,63,4,고등학교,84,1,YES,1692683,400383,74635,15493
2021,2,2,0,1,0,1,61,4,고등학교,84,1,YES,2875984,748250,287600,4375
2021,2,0,1,0,0,1,74,6,대학교(4년제 이상),66,1,YES,2130761,68817,1307,0
2021,2,2,0,1,0,1,64,2,초등학교,82,1,YES,801737,39500,147845,2985
2021,2,0,1,0,0,1,70,2,초등학교,79,1,YES,708306,0,18231,0
2021,2,1,0,0,1,1,67,4,고등학교,64,1,YES,2327945,363847,136746,7210
2021,2,1,0,0,0,2,39,5,대학교(3년제 이하),59,2,NO,1505000,263533,31653,2993
2021,4,1,0,0,1,2,43,4,고등학교,51,2,NO,2221600,597720,144934,24098
2021,2,1,1,0,0,1,90,2,초등학교,69,1,YES,942203,0,19667,0
2021,3,2,0,1,0,1,61,4,고등학교,76,1,YES,2600604,415350,185060,1200
2021,2,2,1,1,0,1,84,2,초등학교,99,1,YES,1215906,32333,30133,600
2021,2,1,1,0,0,1,66,2,초등학교,96,1,YES,1853345,226967,35898,36667
2021,1,1,1,0,0,2,81,2,초등학교,35,2,NO,584983,52933,11667,0
2021,1,1,0,0,1,1,55,4,고등학교,33,2,NO,1063786,119583,13327,0
2021,2,2,0,1,0,1,39,4,고등학교,55,1,YES,2320358,557830,42362,13757
2021,2,2,0,1,0,1,59,5,대학교(3년제 이하),60,2,NO,2269359,346850,16010,35950
2021,3,1,0,0,0,2,45,4,고등학교,80,2,NO,3072377,193500,32950,23492
2021,2,1,0,0,1,1,48,6,대학교(4년제 이상),80,1,YES,2114482,95713,175791,23515
2021,2,2,0,0,1,2,56,5,대학교(3년제 이하),88,1,YES,970405,167758,49912,9410
2021,2,0,1,0,0,1,74,3,중학교,55,1,YES,1988207,236350,34917,2080
2021,3,2,0,1,0,1,43,5,대학교(3년제 이하),88,2,NO,2622091,440700,42230,17740
2021,3,2,0,0,1,1,62,4,고등학교,91,1,YES,2473892,606800,80059,4660
2021,1,0,1,0,0,2,73,4,고등학교,73,2,NO,1310611,66983,67928,0
2021,2,1,0,0,1,2,59,3,중학교,59,1,YES,905556,310500,16300,3267
2021,2,1,1,0,0,1,69,4,고등학교,59,1,YES,727350,0,35787,1067
2021,2,2,0,1,0,1,61,2,초등학교,53,1,YES,3060383,440733,54667,7150
2021,2,1,0,0,1,1,64,6,대학교(4년제 이상),126,1,YES,2891865,736700,106708,10047
2021,1,1,0,0,1,2,43,7,대학원(석사),84,1,YES,3469665,534509,59176,2638
2021,3,2,0,0,1,1,80,3,중학교,100,1,YES,2574522,49593,179762,3782
2021,4,2,0,1,0,2,41,7,대학원(석사),140,1,YES,4124611,453953,114852,51379
2021,2,0,1,0,0,1,76,6,대학교(4년제 이상),140,1,YES,2272420,636835,120608,5950
2021,3,2,0,1,0,1,61,6,대학교(4년제 이상),54,2,NO,3186865,605968,79128,3833
2021,1,1,0,0,1,1,37,7,대학원(석사),26,2,NO,1294643,123250,45000,0
2021,2,2,0,0,1,2,59,4,고등학교,46,2,NO,1174868,243800,9000,0
2021,2,1,1,0,0,1,69,5,대학교(3년제 이하),46,2,NO,1019431,4000,54530,0
2021,1,1,0,0,1,1,28,6,대학교(4년제 이상),49,2,NO,813337,283587,3750,0
2021,1,0,0,0,1,2,39,4,고등학교,56,2,NO,2023170,259015,24797,46546
