Year,Cnt,Hiredcnt,ElderCnt,DualincomeCnt,NormalCnt,GenderCode,Age,EduCode,Edu,ResidentialArea,HouseCnt,HouseCode,Spending,Meals,Meat,MeatProducts
2018,1,1,0,0,1,1,46,6,대학교(4년제 이상),149,2,NO,890972,215500,8980,1080
2018,4,1,0,0,1,1,37,6,대학교(4년제 이상),149,2,NO,2739508,216090,110996,58330
2018,1,1,0,0,1,2,57,6,대학교(4년제 이상),149,1,YES,1299213,115000,21720,0
2018,3,2,0,1,0,1,50,4,고등학교,106,1,YES,2450745,357500,55000,0
2018,2,1,1,0,0,1,73,2,초등학교,56,2,NO,1005006,166660,0,0
2018,1,1,1,0,0,1,71,6,대학교(4년제 이상),33,2,NO,1031875,281800,90540,4000
2018,3,1,0,0,1,2,39,6,대학교(4년제 이상),92.4,1,YES,1218924,261500,28210,0
2018,1,1,0,0,1,2,30,6,대학교(4년제 이상),29,2,NO,2287050,530070,8250,0
2018,3,1,0,0,1,1,50,5,대학교(3년제 이하),82,2,NO,2610774,596600,65960,2980
2018,2,1,1,0,0,2,74,1,무학,82,2,NO,968109,137280,9900,49260
2018,4,2,0,1,0,1,47,6,대학교(4년제 이상),125,2,NO,3793808,663500,79854,15900
2018,3,1,0,0,1,1,63,4,고등학교,148,2,NO,1870184,137145,19569,40000
2018,2,0,0,0,1,1,74,6,대학교(4년제 이상),148,1,YES,1121226,130360,15800,15780
2018,2,2,0,0,1,1,74,1,무학,43,2,NO,577450,119000,0,0
2018,2,0,0,0,1,1,59,4,고등학교,135,2,NO,2402134,213000,18900,2500
2018,1,0,1,0,0,2,83,1,무학,91,2,NO,1124627,10000,34000,0
2018,4,2,0,1,0,1,57,6,대학교(4년제 이상),167,2,NO,6124522,735000,365137,71280
2018,3,0,0,0,0,2,43,4,고등학교,59,1,YES,3143990,263300,108914,16080
2018,2,2,1,1,0,1,72,3,중학교,108,2,NO,1863750,40000,60000,0
2018,1,1,1,0,0,2,75,2,초등학교,53,2,NO,547927,119700,13410,11200
2018,3,1,0,0,0,2,44,4,고등학교,49,2,NO,987233,71900,104460,11200
2018,3,1,0,0,1,2,62,6,대학교(4년제 이상),80,2,NO,7895912,489700,58400,0
2018,3,2,0,0,1,1,62,6,대학교(4년제 이상),92,2,NO,4973992,352000,11110,2000
2018,2,2,0,1,0,1,60,6,대학교(4년제 이상),32,1,YES,1678413,93400,0,0
2018,1,1,0,0,1,1,57,4,고등학교,25,2,NO,5068452,813160,264850,3800
2018,1,1,0,0,1,1,43,4,고등학교,45,2,NO,2501559,265700,8000,12980
2018,4,2,0,1,0,1,51,4,고등학교,60,2,NO,3974129,773200,194308,32210
2018,4,1,0,0,1,1,40,6,대학교(4년제 이상),78,2,NO,2771497,246300,42057,8380
2018,4,2,0,1,0,1,39,6,대학교(4년제 이상),50,2,NO,2482356,281200,96600,11000
2018,4,2,0,1,0,1,37,6,대학교(4년제 이상),85,1,YES,3711972,385400,48270,39420
2018,1,0,1,0,0,2,79,1,무학,83,2,NO,802155,6000,0,0
2018,1,1,0,0,1,2,42,6,대학교(4년제 이상),119,2,NO,1561072,325600,0,0
2018,3,1,0,0,1,1,54,7,대학원,119,2,NO,4467381,539500,145620,1980
2018,1,1,1,0,0,2,68,2,초등학교,66,2,NO,756182,68000,11060,0
2018,3,3,0,1,0,1,76,4,고등학교,105,2,NO,3091089,252500,28000,19440
2018,2,2,0,0,1,2,67,2,초등학교,99,2,NO,1139121,320000,0,0
2018,2,2,0,1,0,1,57,7,대학원,122,1,YES,5019293,156600,26340,3800
2018,4,2,0,1,0,1,42,6,대학교(4년제 이상),104,2,NO,5205618,611400,207350,32380
2018,2,1,0,0,1,1,39,5,대학교(3년제 이하),36,2,NO,2791662,624400,41800,6990
2018,5,1,0,0,1,1,37,4,고등학교,59,2,NO,2777883,278850,62850,27260
2018,2,2,0,1,0,1,59,3,중학교,59,2,NO,1476087,213500,35000,8400
2018,4,1,0,0,1,1,24,6,대학교(4년제 이상),59,2,NO,2654053,574700,80000,0
2018,4,1,0,0,1,1,32,6,대학교(4년제 이상),59,2,NO,1996328,306600,173700,18460
2018,3,1,0,0,1,1,44,5,대학교(3년제 이하),84,2,NO,3184576,492700,34681,29600
2018,2,1,0,0,1,1,61,6,대학교(4년제 이상),83,1,YES,3598528,1128550,110106,38900
2018,1,1,0,0,1,1,48,4,고등학교,30,2,NO,1104677,178600,0,48850
2018,2,2,0,1,0,1,66,3,중학교,134,2,NO,1666895,425000,60000,10000
2018,1,0,1,0,0,2,73,2,초등학교,33,2,NO,673660,15000,15000,0
2018,2,2,0,1,0,1,64,3,중학교,89,2,NO,2678266,40000,80000,2000
2018,4,3,0,0,1,1,61,3,중학교,89,2,NO,5010159,308700,23240,42740
2018,1,0,1,0,0,2,73,2,초등학교,89,2,NO,1857934,215000,30000,0
2018,4,2,0,0,1,2,49,4,고등학교,84,2,NO,2289666,160600,0,0
2018,4,1,0,0,1,1,47,6,대학교(4년제 이상),111,2,NO,3600764,704600,31480,5800
2018,4,3,0,0,1,2,53,4,고등학교,43,2,NO,4656599,855270,30000,0
2018,2,2,1,1,0,1,66,4,고등학교,37,2,NO,1535439,584500,85100,8000
2018,1,0,1,0,0,2,86,1,무학,99,2,NO,744186,8000,60000,0
2018,1,0,1,0,0,2,89,1,무학,26,2,NO,390310,23000,0,0
2018,2,1,1,0,0,1,71,2,초등학교,99,2,NO,851461,57000,2960,0
2018,4,1,0,0,1,1,49,4,고등학교,66,2,NO,2070653,387700,17000,0
2018,2,2,0,1,0,1,59,4,고등학교,33,1,YES,2221042,523000,22000,10000
2018,1,0,1,0,0,2,65,4,고등학교,30,2,NO,511302,64000,25000,0
2018,1,0,0,0,1,1,42,7,대학원,30,2,NO,442182,45000,9000,2500
2018,2,2,1,1,0,1,75,4,고등학교,50,2,NO,1729059,110000,12500,0
2018,3,2,0,1,0,1,27,5,대학교(3년제 이하),20,2,NO,3494873,453900,72500,13000
2018,2,0,0,0,1,1,62,5,대학교(3년제 이하),105,1,YES,2499365,249500,209840,5200
2018,1,0,0,0,1,2,50,4,고등학교,89,2,NO,1525584,100000,90568,10000
2018,1,1,0,0,1,1,43,4,고등학교,33,2,NO,1672757,540500,0,40000
2018,2,1,0,0,1,1,50,2,초등학교,57,2,NO,1259600,172000,0,0
2018,4,1,0,0,1,1,38,7,대학원,57,2,NO,2123006,304000,0,36860
2018,4,2,0,1,0,1,39,6,대학교(4년제 이상),98,2,NO,4103615,527470,16300,0
2018,4,1,0,0,1,1,36,5,대학교(3년제 이하),80,1,YES,2231645,391490,32440,2490
2018,3,1,0,0,0,2,38,7,대학원,60,2,NO,3135344,265000,36020,44490
2018,1,1,1,0,0,2,75,2,초등학교,73,2,NO,753547,6000,0,0
2018,2,2,1,1,0,1,77,2,초등학교,66,2,NO,1579453,24000,31000,0
2018,4,1,0,0,1,1,60,7,대학원,66,2,NO,2918030,216380,15650,46950
2018,1,0,1,0,0,2,81,1,무학,96,2,NO,3014210,0,35000,0
2018,2,1,1,0,0,1,73,4,고등학교,177,2,NO,1204992,31300,67330,0
2018,1,0,1,0,0,2,75,2,초등학교,75,2,NO,1014108,142100,110460,4560
2018,1,1,1,0,0,1,74,5,대학교(3년제 이하),66,2,NO,593083,189300,9800,0
2018,3,3,0,1,0,1,58,3,중학교,111,1,YES,2209355,541000,40000,0
2018,2,2,0,1,0,1,72,2,초등학교,122,2,NO,1781183,72000,104000,0
2018,4,3,0,1,0,1,57,5,대학교(3년제 이하),85,1,YES,3954263,404900,142145,6840
2018,4,1,0,0,1,1,41,6,대학교(4년제 이상),85,2,NO,3009278,310600,61164,41460
2018,1,1,1,0,0,2,72,2,초등학교,83,2,NO,613911,27000,0,0
2018,3,2,0,1,0,1,52,4,고등학교,92,2,NO,5994511,563700,131190,14980
2018,2,1,1,0,0,1,84,2,초등학교,89,2,NO,393540,0,0,0
2018,2,2,0,1,0,1,34,5,대학교(3년제 이하),50,2,NO,2437989,589150,0,5990
2018,2,0,0,0,1,1,50,4,고등학교,15,2,NO,1772873,131500,6000,53500
2018,2,2,1,1,0,1,81,4,고등학교,66,2,NO,2084433,58000,30000,21500
2018,5,2,0,1,0,1,46,7,대학원,33,2,NO,3495147,88500,62500,12700
2018,5,1,0,0,1,1,63,4,고등학교,84,1,YES,7462519,339290,159550,5000
2018,1,0,1,0,0,2,69,4,고등학교,84,2,NO,1282293,184500,17000,0
2018,2,0,1,0,0,1,78,4,고등학교,84,1,YES,1388839,26000,10000,0
2018,1,0,1,0,0,2,76,3,중학교,60,2,NO,535673,0,68000,0
2018,1,1,1,0,0,2,75,2,초등학교,40,2,NO,833569,0,54726,0
2018,1,1,1,0,0,1,73,1,무학,69,2,NO,947856,0,70000,0
2018,4,2,0,1,0,1,49,6,대학교(4년제 이상),99,1,YES,2502801,602300,13760,19900
2018,3,2,0,1,0,1,58,4,고등학교,66,2,NO,7928981,408000,93180,9660
2018,4,2,0,1,0,1,41,5,대학교(3년제 이하),75,2,NO,3110433,534400,55172,37810
2018,2,1,0,0,1,2,61,4,고등학교,72,2,NO,2129149,317000,10000,0
2018,2,1,1,0,0,1,71,6,대학교(4년제 이상),75,2,NO,1238087,103000,38500,11250
2018,1,1,0,0,1,1,38,4,고등학교,45,2,NO,666980,78890,26300,0
2018,1,1,0,0,1,1,46,2,초등학교,45,2,NO,1330375,89000,43390,0
2018,1,1,0,0,1,1,37,6,대학교(4년제 이상),45,2,NO,1128008,343100,0,0
2018,3,2,0,1,0,1,40,4,고등학교,73,2,NO,2120042,129600,132370,40630
2018,3,2,0,1,0,1,42,5,대학교(3년제 이하),84,2,NO,2469252,420600,15300,17400
2018,2,2,0,0,1,2,57,4,고등학교,26,2,NO,2327040,266300,28410,6550
2018,3,1,0,0,0,2,47,7,대학원,40,2,NO,2293689,257200,0,0
2018,5,3,0,0,1,1,50,4,고등학교,89,2,NO,3275766,434100,63800,7300
2018,2,2,1,1,0,1,70,3,중학교,43,2,NO,1756904,198400,23600,0
2018,4,2,0,1,0,1,43,6,대학교(4년제 이상),99,2,NO,3648728,271700,49860,31860
2018,2,0,0,0,1,1,21,5,대학교(3년제 이하),24,2,NO,1463794,358900,39840,10740
2018,2,1,1,0,0,1,87,4,고등학교,60,2,NO,403367,25000,4000,0
2018,2,1,0,0,1,1,66,3,중학교,60,1,YES,2369961,306700,62600,0
2018,2,2,0,1,0,1,46,4,고등학교,49,2,NO,3149193,444290,14070,0
2018,1,1,0,0,1,1,47,6,대학교(4년제 이상),33,1,YES,1704324,128500,0,0
2018,1,1,0,0,1,2,20,4,고등학교,33,2,NO,943801,288000,0,0
2018,2,1,0,0,1,2,51,3,중학교,50,2,NO,1034269,61600,30121,0
2018,4,2,0,1,0,1,37,6,대학교(4년제 이상),85,2,NO,3001497,282500,45650,35910
2018,1,1,0,0,1,1,43,6,대학교(4년제 이상),36,2,NO,1609967,55170,10680,0
2018,1,1,0,0,1,1,23,6,대학교(4년제 이상),20,2,NO,2309167,344790,11090,15980
2018,3,1,0,0,1,1,72,4,고등학교,83,2,NO,2279293,374100,40810,0
2018,1,1,0,0,1,2,28,6,대학교(4년제 이상),26,2,NO,1101190,88630,15080,9980
2018,3,1,0,0,1,1,57,4,고등학교,84,1,YES,2629676,169800,70230,9960
2018,3,2,0,0,1,1,57,4,고등학교,48,1,YES,2772190,491100,132230,0
2018,2,2,0,1,0,1,38,6,대학교(4년제 이상),38,2,NO,2035856,785500,24880,0
2018,3,2,0,0,1,1,56,4,고등학교,38,2,NO,3052737,509590,38890,17900
2018,2,0,0,0,1,1,25,6,대학교(4년제 이상),38,2,NO,1524209,310100,0,46570
2018,4,4,0,1,0,1,70,2,초등학교,38,2,NO,2597283,375370,54660,45260
2018,1,1,0,0,1,1,48,4,고등학교,45,2,NO,1297921,214000,0,0
2018,3,3,0,1,0,1,54,4,고등학교,59,2,NO,2363499,267100,13800,7650
2018,1,1,0,0,1,1,62,4,고등학교,26,2,NO,1322614,475000,0,0
2018,1,0,1,0,0,2,78,1,무학,40,2,NO,595900,110000,40880,0
2018,3,1,0,0,0,2,42,5,대학교(3년제 이하),112,2,NO,2039082,98100,77540,67250
2018,2,0,1,0,0,1,66,4,고등학교,172,2,NO,3012048,167900,0,10470
2018,4,3,0,0,1,1,60,6,대학교(4년제 이상),96,2,NO,5298599,1013600,5690,30000
2018,4,1,0,0,1,1,39,6,대학교(4년제 이상),96,2,NO,3160805,561550,98020,6490
2018,2,2,0,0,1,2,53,4,고등학교,24,2,NO,1429371,104650,3860,19290
2018,2,1,0,0,1,1,26,5,대학교(3년제 이하),49,2,NO,1368890,445000,0,2900
2018,3,3,0,0,1,1,59,4,고등학교,41,2,NO,2970768,825200,31000,0
2018,3,2,0,1,0,1,57,5,대학교(3년제 이하),43,2,NO,1492786,195700,122000,0
2018,1,1,1,0,0,2,72,2,초등학교,99,2,NO,999997,37000,25000,0
2018,1,1,1,0,0,2,70,2,초등학교,66,2,NO,483576,0,5600,0
2018,1,0,1,0,0,2,72,2,초등학교,60,2,NO,641453,93000,14260,0
2018,3,2,0,1,0,1,39,6,대학교(4년제 이상),84,2,NO,14729685,1118910,153530,47990
2018,1,1,0,0,1,1,35,6,대학교(4년제 이상),22,2,NO,1306419,534600,16080,0
2018,1,1,0,0,1,2,37,5,대학교(3년제 이하),29,2,NO,2564178,360700,31790,0
2018,1,1,0,0,1,2,32,7,대학원,22,2,NO,1517240,402500,0,0
2018,2,2,0,1,0,1,45,4,고등학교,82,2,NO,2502672,667860,94844,15980
2018,6,1,0,0,1,1,47,3,중학교,45,2,NO,2246623,104500,147810,30600
2018,4,2,0,1,0,1,38,7,대학원,78,1,YES,2531356,196700,0,6950
2018,2,2,0,1,0,1,37,6,대학교(4년제 이상),59.88,2,NO,1890766,703250,38700,25270
2018,1,1,0,0,1,2,31,5,대학교(3년제 이하),21,2,NO,1557663,422200,9900,0
2018,1,1,0,0,1,2,29,4,고등학교,32,2,NO,1646793,306660,3770,9030
2018,4,1,0,0,1,1,44,6,대학교(4년제 이상),47,2,NO,3769395,881700,64950,0
2018,3,2,0,1,0,1,44,4,고등학교,49,2,NO,2508572,429000,0,40790
2018,2,1,0,0,1,2,41,4,고등학교,49,2,NO,1191667,175000,184000,0
2018,3,3,0,1,0,1,70,2,초등학교,66,2,NO,1328454,41000,47000,0
2018,4,2,0,0,1,2,60,4,고등학교,59,2,NO,1777689,95150,17980,6960
2018,2,2,0,1,0,1,59,6,대학교(4년제 이상),134,2,NO,1524289,155600,56250,63760
2018,1,1,0,0,1,2,44,5,대학교(3년제 이하),79,2,NO,2325173,44000,29700,7000
2018,1,0,1,0,0,1,75,3,중학교,36,2,NO,724193,252100,0,0
